64 36 40
../_Textures/Map/TilesetNatureRight.png 21 24
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.916667 0.047619 0.958333
0.047619 0.916667 0.095238 0.958333
0.000000 0.916667 0.047619 0.958333
0.047619 0.916667 0.095238 0.958333
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.958333 0.047619 1.000000
0.047619 0.958333 0.095238 1.000000
0.000000 0.958333 0.047619 1.000000
0.047619 0.958333 0.095238 1.000000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.916667 0.047619 0.958333
0.047619 0.916667 0.095238 0.958333
0.000000 0.916667 0.047619 0.958333
0.047619 0.916667 0.095238 0.958333
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.095238 0.833333 0.142857 0.875000
0.095238 0.833333 0.142857 0.875000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.095238 0.833333 0.142857 0.875000
0.095238 0.833333 0.142857 0.875000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.047619 0.041667
0.095238 0.833333 0.142857 0.875000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.095238 0.833333 0.142857 0.875000
0.095238 0.833333 0.142857 0.875000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.083333 0.047619 0.125000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
